epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,90.2217,0.81645,5.90139,0.02257,0.03082,0.94737,0.2441,0.18396,0.55717,11.7824,0.02201,0.0003125,0.0003125,0.0003125
2,165.584,0.80348,5.20034,0.02273,0.02433,1,0.3014,0.1606,1.20029,12.1771,0.0468,0.000605944,0.000605944,0.000605944
